yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,geometry,hours_open
,Kenichi Restaurant,,OPERATIONAL,,,512,restaurant,4.5,,2.0,,19.7172545,-155.0800453,,"684 Kilauea Avenue, Hilo",ChIJkx1kuFtLUnkRX1PDSgB-_fo,"[{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1000'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1700'}}]","['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Sunday: Closed']","Kenichi Restaurant684 Kilauea Avenue, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0800453 19.7172545),0
bL3Ql46d83oCWpygAABR9g,KFC,https://s3-media1.fl.yelpcdn.com/bphoto/v1D6iaYEIWacZJL_i46OUA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/kfc-hilo-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 959-1886,36,restaurant,2.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/JIpPEiaX2vK4uWP_sYGxLg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/RB-5fk71M9Z_s3ygxt8edw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/H4AAkaXZ8IzfBWAow8Et2Q/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.6989895,-155.0616191,REGULAR,"15-2942 Pahoa Village Rd Pahoa, HI 96778",,,,"KFC15-2942 Pahoa Village Rd Pahoa, HI 96778","Shaka Tea15-2929 Pahoa Village Rd Pahoa, HI 96778",87,POINT (-155.061619107581 19.6989895023496),
yB7HsUmp1HLhEDsJlH3F2g,Kilauea Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/_63tKdPjonpm5dqXnZd3sg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/kilauea-coffee-no-title-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,,10,restaurant,4,"['https://s3-media1.fl.yelpcdn.com/bphoto/_63tKdPjonpm5dqXnZd3sg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/LSHt6nGcoI3Ojg3dZB0fZw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/VHSWcBAGjMUXjZV2LE7AkQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.72203,-155.0851752,REGULAR,"326 Kilauea Ave Hilo, HI 96720",,,,"Kilauea Coffee326 Kilauea Ave Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0851752 19.72203),
iqqxV0Lr-UUfUqkUpTX2aw,King’s Vietnamese Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/-SZI7CecaReyqw5fXu_Bkw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/king-s-vietnamese-cuisine-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 990-0789,39,restaurant,5,"['https://s3-media2.fl.yelpcdn.com/bphoto/-SZI7CecaReyqw5fXu_Bkw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/VLpsF4bGT_REA_zvaGk2Zw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/QbMxCRmOYw78hMXdR8KlvQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.723094,-155.08501,REGULAR,"839 Manono St Hilo, HI 96720",,,,"King’s Vietnamese Cuisine839 Manono St Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.08501 19.723094),
,"Kitchen Umeko, LLC",,OPERATIONAL,,,19,meal_takeaway,5,,,,19.7071988,-155.075545,,"14 West Lanikaula Street STE 104, Hilo",ChIJyRMNRzVLUnkRDA41wbCZVPE,"[{'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: Closed']","Kitchen Umeko, LLC14 West Lanikaula Street STE 104, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.075545 19.7071988),23
,Koji's Bento Korner Inc,,OPERATIONAL,,,99,restaurant,4.7,,1.0,,19.7225548,-155.084217,,"52 Ponahawai Street, Hilo",ChIJ0SnlhldLUnkR6WYX9I54944,"[{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']","Koji's Bento Korner Inc52 Ponahawai Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.084217 19.7225548),40
PkvfLN8WvHT84TrKWLQPQg,Kozmic Cones,https://s3-media1.fl.yelpcdn.com/bphoto/LartixDJ8-zxyuVZmEn6aQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/kozmic-cones-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 935-6311,128,restaurant,3.5,"['https://s3-media1.fl.yelpcdn.com/bphoto/LartixDJ8-zxyuVZmEn6aQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/8S_6dDL5AHD_lMgmrWQRVw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/3fJJwk7_RkV8D4tjic72NQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.72389,-155.09058,REGULAR,"317 Waianuenue Ave Hilo, HI 96720",,,,"Kozmic Cones317 Waianuenue Ave Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.09058 19.72389),
,KTA Super Stores - Downtown,,OPERATIONAL,,,595,grocery_or_supermarket,4.3,,,,19.7230579,-155.0859457,,"321 Keawe Street, Hilo",ChIJdy76uldLUnkRQLWvRz3beaA,"[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20097:00\u202fPM']","KTA Super Stores - Downtown321 Keawe Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0859457 19.7230579),90
,KTA Super Stores - Puainako,,OPERATIONAL,,,899,grocery_or_supermarket,4.4,,,,19.6942432,-155.0668783,,"50 East Puainako Street, Hilo",ChIJtwLo2hZLUnkRyvff_iOXc6Y,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0530'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0530'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0530'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0530'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0530'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0530'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0530'}}]","['Monday: 5:30\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 5:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 5:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 5:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 5:30\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 5:30\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 5:30\u202fAM\u2009–\u20099:00\u202fPM']","KTA Super Stores - Puainako50 East Puainako Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0668783 19.6942432),110.5
,Kua O Ka Lā,,OPERATIONAL,,,6,school,2.8,,,,19.6721161,-155.0554324,,"345 Makalika Street, Hilo",ChIJHTaVVuIwUnkR4siCP_RuthI,,,"Kua O Ka Lā345 Makalika Street, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0554324 19.6721161),
cjDbxDEPed0lxh-FjcTJ-Q,Kuhio Grille,https://s3-media3.fl.yelpcdn.com/bphoto/kzTv4dOL1sOZXYIUcIIP2Q/o.jpg,OPERATIONAL,https://www.yelp.com/biz/kuhio-grille-hilo-5?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 959-2336,355,restaurant,3.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/kzTv4dOL1sOZXYIUcIIP2Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/VmMD-fUcMgVz_MYW2fVAfw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/3K5c3frLqZZ7QMwgHr3wUQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1930', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1930', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1930', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1930', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1930', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1930', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",19.720328,-155.079563,REGULAR,"80 Pauahi St Hilo, HI 96720",,,,"Kuhio Grille80 Pauahi St Hilo, HI 96720","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.079563 19.720328),
Dj7A0zvXye4BozemnrjdBA,Kula Shave Ice,https://s3-media1.fl.yelpcdn.com/bphoto/drAzhipvkuEUJUEC5znewA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/kula-shave-ice-hilo-5?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 464-4821,242,restaurant,5,"['https://s3-media1.fl.yelpcdn.com/bphoto/drAzhipvkuEUJUEC5znewA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/mp_8IrJmgzEdVQremAkhIw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/yBrGvW_0xupNZI0MRdpPeg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.72264,-155.08487,,,,,,,Kaumana CemeteryHilo,68,POINT (-155.08487 19.72264),
ojM5HEnrHG4O6W_SpvbUAQ,Kum Yo's Okazuya,https://s3-media2.fl.yelpcdn.com/bphoto/bYJkCKL7tCTA5u33mgvVyg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/kum-yos-okazuya-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 933-1335,33,restaurant,4,"['https://s3-media2.fl.yelpcdn.com/bphoto/bYJkCKL7tCTA5u33mgvVyg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/XLAcSEsg7-IfpGzBdrFlzA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Vwji4wWzjRnAMCml2nf2UA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1330', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1330', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1330', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1330', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1330', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.7060318,-155.0654755,,,,,,,Kaumana CemeteryHilo,68,POINT (-155.065475463867 19.7060317993164),
78pFuoC075DZvzgt94xcNg,L&L Hawaiian Barbecue,https://s3-media3.fl.yelpcdn.com/bphoto/eApAileC85QsBORTqjxFPg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/l-and-l-hawaiian-barbecue-waiakea?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 935-3888,30,restaurant,2,"['https://s3-media1.fl.yelpcdn.com/bphoto/xQdVqF0hTFRbTJxhjrl69g/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/SfrYz-vGoakA9OwYSYcmEg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/UUzCvJUpMnmLABQVtbrFow/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.701433,-155.062777,REGULAR,"300 Waianuenue Ave Hilo, HI 96720",,,,"L&L Hawaiian Barbecue300 Waianuenue Ave Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.062777 19.701433),
C7wMDYdWEdPuQ35xJ5HlYg,Lam's Garden,https://s3-media2.fl.yelpcdn.com/bphoto/zp3tC_iUWrnkcf6JTihhLw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/lams-garden-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 933-3388,165,restaurant,4,"['https://s3-media2.fl.yelpcdn.com/bphoto/zp3tC_iUWrnkcf6JTihhLw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/kqLg-P0WM4fbdMfeeyewaA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/kHCbmr1yA1sFrMiv5dz1Cw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.72211134,-155.0855439,REGULAR,"172 Kilauea Ave Hilo, HI 96720",,,,"Lam's Garden172 Kilauea Ave Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.085543880924 19.7221113380498),
eecnvNnLMNnSwFgihDpyrg,Lani's Island Snack Shack,https://s3-media2.fl.yelpcdn.com/bphoto/KL0siqu-7zw8N_kQPT1YxA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/lanis-island-snack-shack-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 969-9353,43,restaurant,4,"['https://s3-media2.fl.yelpcdn.com/bphoto/KL0siqu-7zw8N_kQPT1YxA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/FSMqc-X3K_KXCNNS6ZEpUQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/KOyvs1thVRQ3O77_ebY5bA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.71255352,-155.0695153,REGULAR,"681 Manono St Ste 107 Hilo, HI 96720",,,,"Lani's Island Snack Shack681 Manono St Ste 107 Hilo, HI 96720","Lani's Island Snack Shack681 Manono Street, Hilo",87,POINT (-155.069515295327 19.7125535200044),
KvPYObY6z8mpCmWwiYyHvA,Laniakea Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/L__bqpA4pfPT0fZAs6N8Rg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/laniakea-cafe-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,,11,restaurant,2.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/L__bqpA4pfPT0fZAs6N8Rg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/mMXZH-CiS9ean06BSom0Vg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/WHkeweAI5OT7jVJw4GGSlw/o.jpg']",$,,19.71476605,-155.0394807,,"64 Keawe St Ste 201 Hilo, HI 96720",,,,"Laniakea Cafe64 Keawe St Ste 201 Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.039480682209 19.7147660499754),
,Lava Scones,,OPERATIONAL,,,2,bakery,5,,,,19.7138648,-155.069643,,"619 Manono Street, Hilo",ChIJL_x6pTVLUnkRYHYO6CO51T0,"[{'close': {'day': 5, 'time': '1300'}, 'open': {'day': 5, 'time': '0900'}}]","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","Lava Scones619 Manono Street, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.069643 19.7138648),4
nGh_8FzSq8PHtFFXQ8ydSA,Le Yellow Sub,https://s3-media3.fl.yelpcdn.com/bphoto/kSgBT84NP60VE32Cf6ohBA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/le-yellow-sub-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 937-0911,71,restaurant,5,"['https://s3-media3.fl.yelpcdn.com/bphoto/kSgBT84NP60VE32Cf6ohBA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/mO-CQBNlijv0x0l927JRlA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/SqMlkfl7fSRJKt5i_nfDKA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 2}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.71784019,-155.0879364,REGULAR,"213 Kalalaniana Ave Hilo, HI 96720",,,,"Le Yellow Sub213 Kalalaniana Ave Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.087936401367 19.7178401947021),
