,Unnamed: 0.1,index,Unnamed: 0,yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours_x,business_hours_text_x,business_hours_y,business_hours_text_y,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,geometry,hours_open
1658,1658,1658,1788,,Sunny and Chair,,OPERATIONAL,,,,real_estate_agency,,,,,29.1278854,-95.0622848,,"4123 Valer Drive, Galveston",ChIJCd2lJQx3QIYRERnJMusJozU,,,,,,,"Sunny and Chair4123 Valer Drive, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-95.0622848 29.1278854),
1659,1659,1659,1789,,Galveston Beach House Rental- Beachfront Bliss,,OPERATIONAL,,,74.0,real_estate_agency,4.9,,,,29.1223602,-95.0682921,,"23409A Termini-San Luis Pass Road, Galveston",ChIJ1_YUBuV3QIYRUvRPUV-HJwk,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20098:00\u202fPM']","[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20098:00\u202fPM']",,,"Galveston Beach House Rental- Beachfront Bliss23409A Termini-San Luis Pass Road, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-95.0682921 29.1223602),
1660,1660,1660,1790,,Bare Feet Retreat,,OPERATIONAL,,,13.0,real_estate_agency,4.4,,,,29.126982,-95.0612892,,"23165 Gulf Drive, Galveston",ChIJGYuVWp93QIYRt6UaDjik3qs,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Bare Feet Retreat23165 Gulf Drive, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-95.0612892 29.126982),
1661,1661,1661,1791,,Kokomo Beach House,,OPERATIONAL,,,4.0,lodging,4.8,,,,29.1273768,-95.0606784,,"23149 Gulf Drive, Galveston",ChIJRcq4FLV3QIYRJAhx4VKx6iY,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Kokomo Beach House23149 Gulf Drive, Galveston","Landry's Prime Seafood & Steaks5310 Seawall Blvd Galveston, TX 77551",86,POINT (-95.0606784 29.1273768),
1662,1662,1662,1792,,Coastal Decks & Cargo Lifts,,OPERATIONAL,,,5.0,general_contractor,5.0,,,,29.1203975,-95.0713036,,"24039 Termini-San Luis Pass Road, Galveston",ChIJHWSKsAB3QIYRhrMh8dUcjGI,"[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '0730'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0730'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0730'}}]","['Monday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20095:00\u202fPM']","[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '0730'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0730'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0730'}}]","['Monday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20095:00\u202fPM']",,,"Coastal Decks & Cargo Lifts24039 Termini-San Luis Pass Road, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-95.0713036 29.1203975),
1663,1663,1663,1793,,Kathy's Kottage,,OPERATIONAL,,,17.0,lodging,4.4,,,,29.109578,-95.0903277,,"4114 King Rail Circle, Galveston",ChIJGUp42Lx3QIYRpE4tKA6EP2k,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Kathy's Kottage4114 King Rail Circle, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0903277 29.109578),
1664,1664,1664,1794,,Taj MaHollub,,OPERATIONAL,,,,lodging,,,,,29.1137861,-95.0861,,"25114 Sausalito Drive, Galveston",ChIJmwidJPx3QIYRxs9AWY8qkIU,,,,,,,"Taj MaHollub25114 Sausalito Drive, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-95.0861 29.1137861),
1665,1665,1665,1795,,Aquarela Pointe San Luis,,OPERATIONAL,,,4.0,lodging,5.0,,,,29.1139291,-95.085742,,"25046 Sausalito Drive, Galveston",ChIJl-I303F3QIYRuOcRwUUQo_0,,,,,,,"Aquarela Pointe San Luis25046 Sausalito Drive, Galveston","KFC2227 61st St Galveston, TX 77551",86,POINT (-95.085742 29.1139291),
1666,1666,1666,1796,,Laguna San Luis,,CLOSED_TEMPORARILY,,,,point_of_interest,,,,,29.1132265,-95.0881973,,"25239 Sausalito Drive, Galveston",ChIJfSv6LZZ3QIYRF1yqAQcWlAc,,,,,,,"Laguna San Luis25239 Sausalito Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0881973 29.1132265),
1667,1667,1667,1797,,Sand Dollar,,OPERATIONAL,,,,health,,,,,29.1139034,-95.0851644,,"25039 Sausalito Drive, Galveston",ChIJ1_81puh3QIYR32s4t6Uf0Nw,,,,,,,"Sand Dollar25039 Sausalito Drive, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-95.0851644 29.1139034),
1668,1668,1668,1798,,Coastal Sunrise-Coastal Waves Vacations,,CLOSED_TEMPORARILY,,,1.0,lodging,5.0,,,,29.1137211,-95.0853182,,"25047 Sausalito Drive, Galveston",ChIJNxUF0U53QIYR-p_fkOefxBA,,,,,,,"Coastal Sunrise-Coastal Waves Vacations25047 Sausalito Drive, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-95.0853182 29.1137211),
1669,1669,1669,1799,,Blue Sky Cottage,,OPERATIONAL,,,1.0,lodging,5.0,,,,29.1121382,-95.0858598,,"25111 Intrepid Lane, Galveston",ChIJ7XCP1oR3QIYREE6-v3zXDlI,,,,,,,"Blue Sky Cottage25111 Intrepid Lane, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0858598 29.1121382),
1670,1670,1670,1800,,Sunset Kisses Cottage,,OPERATIONAL,,,,lodging,,,,,29.1104382,-95.0900281,,"25411 Spotted Sandpiper Drive, Galveston",ChIJIYBJoAF3QIYRnEKXne9T1KE,,,,,,,"Sunset Kisses Cottage25411 Spotted Sandpiper Drive, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-95.0900281 29.1104382),
1671,1671,1671,1801,,The Rosy Spoonbill,,OPERATIONAL,,,1.0,lodging,5.0,,,,29.1102862,-95.0892551,,"4130 Green Heron Drive, Galveston",ChIJV3rB_vF3QIYReVwtZXHpc5c,,,,,,,"The Rosy Spoonbill4130 Green Heron Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0892551 29.1102862),
1672,1672,1672,1802,,Playa San Luis,,CLOSED_TEMPORARILY,,,,point_of_interest,,,,,29.1102464,-95.0879125,,"25322 Intrepid Lane, Galveston",ChIJmWXrr713QIYRPYZWP9ILPIM,,,,,,,"Playa San Luis25322 Intrepid Lane, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-95.0879125 29.1102464),
1673,1673,1673,1803,,Casa Azul,,OPERATIONAL,,,,lodging,,,,,29.1101533,-95.0891737,,"4134 Green Heron Drive, Galveston",ChIJr11gm1d3QIYR6OBw2CaXm5s,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Casa Azul4134 Green Heron Drive, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-95.0891737 29.1101533),
1674,1674,1674,1805,,"Wasted Time Properties, L.LC.",,OPERATIONAL,,,5.0,travel_agency,4.8,,,,29.1099375,-95.0888889,,"4142 Green Heron Drive #3038, Galveston",ChIJzSFdojN3QIYRCY3zlsj3p1Y,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Wasted Time Properties, L.LC.4142 Green Heron Drive #3038, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-95.0888889 29.1099375),
1675,1675,1675,1806,,Casa Del Costa,,OPERATIONAL,,,,lodging,,,,,29.1098145,-95.0897433,,"4119 King Rail Circle, Galveston",ChIJvZQ_yyp3QIYRflX_feBBwqo,,,,,,,"Casa Del Costa4119 King Rail Circle, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0897433 29.1098145),
1676,1676,1676,1807,,Searenity Pointe,,OPERATIONAL,,,,lodging,,,,,29.1097186,-95.0886855,,"4150 Green Heron Drive, Galveston",ChIJE7sr5Ih3QIYRsBvbzz74SnQ,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Searenity Pointe4150 Green Heron Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0886855 29.1097186),
1677,1677,1677,1808,,pointe west beach rental,,OPERATIONAL,,,,travel_agency,,,,,29.1096345,-95.0885344,,"4154 Green Heron Drive, Galveston",ChIJAQDk_7x3QIYREzhJmpwtbhg,,,,,,,"pointe west beach rental4154 Green Heron Drive, Galveston","PointeWest.Rentals4150 Green Heron Drive, Galveston",91,POINT (-95.0885344 29.1096345),
1678,1678,1678,1809,,Family Tides,,OPERATIONAL,,,,lodging,,,,,29.109644,-95.0894585,,"4127 King Rail Circle, Galveston",ChIJf05ulkZ3QIYRuSTj9--1_uM,,,,,,,"Family Tides4127 King Rail Circle, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-95.0894585 29.109644),
1679,1679,1679,1810,,Surf 31,,OPERATIONAL,,,,lodging,,,,,29.1095596,-95.0892957,,"4131 King Rail Circle, Galveston",ChIJjSiHEIZ3QIYRZl3xo2613us,,,,,,,"Surf 314131 King Rail Circle, Galveston","Seahorse Grill3802 Cove View Blvd Ste C Galveston, TX 77554",86,POINT (-95.0892957 29.1095596),
1680,1680,1680,1812,,Seas the moment PW,,OPERATIONAL,,,,travel_agency,,,,,29.1094997,-95.0884821,,"4158 Green Heron Drive, Galveston",ChIJmZnZsB93QIYRoK4gzIwjdgw,,,,,,,"Seas the moment PW4158 Green Heron Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0884821 29.1094997),
1681,1681,1681,1813,,The Happy Mullet,,OPERATIONAL,,,9.0,point_of_interest,4.9,,,,29.1090008,-95.0880868,,"4207 Green Heron Drive, Galveston",ChIJ1cYFMPd3QIYRiat7MpMw0kg,,,,,,,"The Happy Mullet4207 Green Heron Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0880868 29.1090008),
1682,1682,1682,1814,,Bluefin Galveston - Luxury Vacation Rental,,OPERATIONAL,,,,travel_agency,,,,,29.1091585,-95.0904892,,"4119 Royal Tern Lane, Galveston",ChIJL7p93qR3QIYRNPAKIfj78R0,"[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']","[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']",,,"Bluefin Galveston - Luxury Vacation Rental4119 Royal Tern Lane, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-95.0904892 29.1091585),
1683,1683,1683,1815,,Bluewater Beachhouse,,OPERATIONAL,,,2.0,travel_agency,5.0,,,,29.1089689,-95.0893364,,"4142 King Rail Circle, Galveston",ChIJXTPpf-Z3QIYRHC7DC0WMBlg,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Bluewater Beachhouse4142 King Rail Circle, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0893364 29.1089689),
1684,1684,1684,1816,,Pelican Pointe,,OPERATIONAL,,,,lodging,,,,,29.1087762,-95.0884414,,"4219 Green Heron Drive, Galveston",ChIJs9DPQ4x3QIYRZwhH7vqkOnA,,,,,,,"Pelican Pointe4219 Green Heron Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0884414 29.1087762),
1685,1685,1685,1817,,Sunrise Breeze,,OPERATIONAL,,,1.0,lodging,5.0,,,,29.108558,-95.0894178,,"4206 King Rail Circle, Galveston",ChIJj1FliDl3QIYRsQ-rbvzux0w,,,,,,,"Sunrise Breeze4206 King Rail Circle, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-95.0894178 29.108558),
1686,1686,1686,1818,,La Mansión MariMar,,OPERATIONAL,,,2.0,travel_agency,5.0,,,,29.115747,-95.0778648,,"24459 Termini-San Luis Pass Road, Galveston",ChIJv58Zv3x3QIYR6LlqzMpjRYk,"[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']","[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']",,,"La Mansión MariMar24459 Termini-San Luis Pass Road, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-95.0778648 29.115747),
1687,1687,1687,1819,,Moody garden,,OPERATIONAL,,,,lodging,,,,,29.107902,-95.0899874,,"4230 King Rail Circle, Galveston",ChIJ61NeiJZ3QIYRom4kwxsXrF8,,,,,,,"Moody garden4230 King Rail Circle, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-95.0899874 29.107902),
1688,1688,1688,1820,,Wine Down,,OPERATIONAL,,,,lodging,,,,,29.1076807,-95.0910452,,"25530 Snowy Egret Drive, Galveston",ChIJH0VC0lR3QIYRY7LF1n9VV0k,,,,,,,"Wine Down25530 Snowy Egret Drive, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-95.0910452 29.1076807),
1689,1689,1689,1821,,Serene Shores at Pointe West Resort,,OPERATIONAL,,,4.0,lodging,5.0,,,,29.106695,-95.092046,,"25730 Spotted Sandpiper Drive, Galveston",ChIJw62-i2V3QIYR89BnSpekry8,,,,,,,"Serene Shores at Pointe West Resort25730 Spotted Sandpiper Drive, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-95.092046 29.106695),
1690,1690,1690,1822,,Waterhouse Pointe West Residence I,,OPERATIONAL,,,2.0,lodging,5.0,,,,29.1065058,-95.0915537,,"25631 Snowy Egret Drive, Galveston",ChIJqZq0e2N3QIYRtuDJfiyTQIY,,,,,,,"Waterhouse Pointe West Residence I25631 Snowy Egret Drive, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-95.0915537 29.1065058),
1691,1691,1691,1823,,Half Moon Beach & Stavanger Beach,,OPERATIONAL,,,20.0,park,4.9,,,,29.1169514,-95.0747493,,"24087 Termini-San Luis Pass Road, Galveston",ChIJiR1zj3Z3QIYRPEaE_MUktmQ,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,"Half Moon Beach & Stavanger Beach24087 Termini-San Luis Pass Road, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-95.0747493 29.1169514),
1692,1692,1692,1824,,7 Palms,,OPERATIONAL,,,,point_of_interest,,,,,29.1056361,-95.0959682,,"25919 Glossy Ibis Way, Galveston",ChIJ3zcAvxx3QIYRd3tSS_Ic26Q,,,,,,,"7 Palms25919 Glossy Ibis Way, Galveston","Seahorse Grill3802 Cove View Blvd Ste C Galveston, TX 77554",86,POINT (-95.0959682 29.1056361),
