,Unnamed: 0.1,index,Unnamed: 0,yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,geometry,hours_open
887,887,887,990,,Oceanic Institute Feed Mill,,CLOSED_TEMPORARILY,,,,point_of_interest,,,,,19.6581383,-155.050064,,"46 Pauopalae Street, Hilo",ChIJ79k4w_VKUnkRvh0qTIM1JhA,,,"Oceanic Institute Feed Mill46 Pauopalae Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.050064 19.6581383),
888,888,888,991,,Doctor420hawaii LLC,,OPERATIONAL,,,13.0,health,4.7,,,,19.691073,-155.061356,,"136 Ohuohu Street, Hilo",ChIJ7cWGxalMUnkRAO-hripHNKw,"[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","Doctor420hawaii LLC136 Ohuohu Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.061356 19.691073),44.0
889,889,889,992,,Soka Gakkai Intl-USA,,OPERATIONAL,,,9.0,point_of_interest,4.9,,,,19.6736716,-155.0492799,,"695 Makalika Street, Hilo",ChIJS3V-6f9KUnkRKZMePocAuG4,,,"Soka Gakkai Intl-USA695 Makalika Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0492799 19.6736716),
890,890,890,993,,"Dean Guida, D.C.",,OPERATIONAL,,,5.0,health,3.4,,,,19.6800752,-155.0673445,,"2536 Kilauea Avenue, Hilo",ChIJV697va20U3kRZFCPfFVEoJ0,"[{'close': {'day': 3, 'time': '1200'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 5, 'time': '1200'}, 'open': {'day': 5, 'time': '0900'}}]","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Thursday: Closed', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","Dean Guida, D.C.2536 Kilauea Avenue, Hilo","Makani's Magic Pineapple Shack54 Waianuenue Ave Hilo, HI 96720",86,POINT (-155.0673445 19.6800752),6.0
891,891,891,994,,Garden Center at The Home Depot,,OPERATIONAL,,,32.0,furniture_store,4.3,,1.0,,19.6981375,-155.0583583,,"Home Depot, 380 Makaala Street, Hilo",ChIJuS9HRA1LUnkRfUqSfhsvv-4,"[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20097:00\u202fPM']","Garden Center at The Home DepotHome Depot, 380 Makaala Street, Hilo","Paul's Place132 Punahoa St Hilo, HI 96720",86,POINT (-155.0583583 19.6981375),108.0
892,892,892,995,,The House Hilo,,OPERATIONAL,,,23.0,church,4.8,,,,19.6871431,-155.0662976,,"2282 Kanoelehua Avenue, Hilo",ChIJSWUUoxlLUnkRZ9koH5KNP2I,"[{'close': {'day': 0, 'time': '1200'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200912:00\u202fPM']","The House Hilo2282 Kanoelehua Avenue, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0662976 19.6871431),52.0
893,893,893,996,,Tool & Truck Rental Center at The Home Depot,,OPERATIONAL,,,9.0,point_of_interest,4.2,,1.0,,19.6981274,-155.0590775,,"380 Makaala Street, Hilo",ChIJuxRBRA1LUnkRuirUso-ncxQ,"[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20097:00\u202fPM']","Tool & Truck Rental Center at The Home Depot380 Makaala Street, Hilo","The Home Depot380 Makaala Street, Hilo",90,POINT (-155.0590775 19.6981274),96.0
894,894,894,997,,Compact Power Equipment Rental,,OPERATIONAL,,,1.0,point_of_interest,3.0,,,,19.698318,-155.059087,,"380 Makaala Street, Hilo",ChIJ7xlUTw1LUnkRV8EGIij9RJ0,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20099:00\u202fPM']","Compact Power Equipment Rental380 Makaala Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.059087 19.698318),104.0
895,895,895,998,,CVS,,OPERATIONAL,,,5.0,drugstore,3.6,,,,19.695884,-155.0618371,,"16-44 Ohuohu Street, Hilo",ChIJbVTYQhJLUnkR-dRo8KgRBnk,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u200910:00\u202fPM']","CVS16-44 Ohuohu Street, Hilo","Two Ladies Kitchen274 Kilauea Ave Hilo, HI 96720",86,POINT (-155.0618371 19.695884),105.0
896,896,896,999,,Aumakua Gardens,,OPERATIONAL,,,,park,,,,,19.6748976,-155.065675,,"2846 Hawaii 11, Volcano",ChIJl84lNeJKUnkRqrFp0GNhgp4,,,"Aumakua Gardens2846 Hawaii 11, Volcano","Hawaii Tropical Bioreserve & Garden27-717 Old Mamalahoa Hwy Papaikou, HI 96781",86,POINT (-155.065675 19.6748976),
897,897,897,1000,,CVS Photo,,OPERATIONAL,,,2.0,electronics_store,3.0,,,,19.6958926,-155.0618693,,"111 Puainako Street, Hilo",ChIJO4M5AhNLUnkRoWKlTrKD6_o,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 7:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 7:00\u202fAM\u2009–\u200912:00\u202fAM']","CVS Photo111 Puainako Street, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0618693 19.6958926),119.0
898,898,898,1001,,"Nicole T. Tanigawa, MT",,OPERATIONAL,,,1.0,point_of_interest,5.0,,,,19.667064,-155.053774,,"475 Awa Street, Hilo",ChIJrz0XhvlKUnkRoGbiM_9iQjI,,,"Nicole T. Tanigawa, MT475 Awa Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.053774 19.667064),
899,899,899,1002,,Panaewa Foliage,,OPERATIONAL,,,,point_of_interest,,,,,19.6595109,-155.047441,,"859 Awa Street, Hilo",ChIJzxxlu1hKUnkR0xEMLBkbINY,"[{'close': {'day': 1, 'time': '1530'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1530'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1530'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1530'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1530'}, 'open': {'day': 5, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","Panaewa Foliage859 Awa Street, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.047441 19.6595109),42.5
900,900,900,1003,,Rapture Massage & Skin Spa LLC,,OPERATIONAL,,,2.0,point_of_interest,4.0,,,,19.667064,-155.053774,,"475 Awa Street, Hilo",ChIJrz0XhvlKUnkR3oiZWral4QA,"[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: Closed']","Rapture Massage & Skin Spa LLC475 Awa Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.053774 19.667064),54.0
901,901,901,1004,,Laupahoehoe Congreational Church,,OPERATIONAL,,,1.0,church,5.0,,,,19.6775436,-155.0435943,,"1297 Auwae Road, Hilo",ChIJkX52daxLUnkR6bBXb1skOl8,,,"Laupahoehoe Congreational Church1297 Auwae Road, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0435943 19.6775436),
902,902,902,1005,,East Side Sod Croppers,,OPERATIONAL,,,2.0,general_contractor,5.0,,,,19.6758512,-155.0491709,,"1317 Railroad Avenue, Hilo",ChIJgV9bPW1LUnkRc2BdVAVI4fo,"[{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '1600'}, 'open': {'day': 6, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed']","East Side Sod Croppers1317 Railroad Avenue, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0491709 19.6758512),54.0
903,903,903,1006,,Hele-On Bus/Mass Transit Agency Maintenance Yard,,OPERATIONAL,,,,point_of_interest,,,,,19.6897361,-155.0421976,,"2299 Ho'olaulima Road, Hilo",ChIJFTXZFc9LUnkRLd4dAc3t5Fw,"[{'close': {'day': 1, 'time': '1630'}, 'open': {'day': 1, 'time': '0745'}}, {'close': {'day': 2, 'time': '1630'}, 'open': {'day': 2, 'time': '0745'}}, {'close': {'day': 3, 'time': '1630'}, 'open': {'day': 3, 'time': '0745'}}, {'close': {'day': 4, 'time': '1630'}, 'open': {'day': 4, 'time': '0745'}}, {'close': {'day': 5, 'time': '1630'}, 'open': {'day': 5, 'time': '0745'}}]","['Monday: 7:45\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 7:45\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 7:45\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 7:45\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 7:45\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","Hele-On Bus/Mass Transit Agency Maintenance Yard2299 Ho'olaulima Road, Hilo","Two Ladies Kitchen274 Kilauea Ave Hilo, HI 96720",86,POINT (-155.0421976 19.6897361),43.75
904,904,904,1007,,Hilo Oval Tack,,OPERATIONAL,,,3.0,point_of_interest,4.7,,,,19.6765324,-155.0281274,,"Panaewa Drag Strip, Hilo",ChIJITBt2sxLUnkRqcqv1RhqINQ,,,"Hilo Oval TackPanaewa Drag Strip, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0281274 19.6765324),
905,905,905,1008,,Hilo Go Kart Track,,OPERATIONAL,,,,point_of_interest,,,,,19.675038,-155.0273107,,"MXGF+23, Hilo",ChIJi_6eRWpLUnkR93Yd9sTIB5U,,,"Hilo Go Kart TrackMXGF+23, Hilo","Two Ladies Kitchen274 Kilauea Ave Hilo, HI 96720",86,POINT (-155.0273107 19.675038),
906,906,906,1009,,Hilo Drag Strip,,OPERATIONAL,,,96.0,point_of_interest,4.4,,,,19.6764744,-155.0265115,,"Panaewa Drag Strip, Hilo",ChIJ7We8xrVLUnkR_NKP6Ao54co,,,"Hilo Drag StripPanaewa Drag Strip, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0265115 19.6764744),
907,907,907,1010,,"Island Veterinary Center, LLC",,OPERATIONAL,,,123.0,veterinary_care,4.3,,,,19.6694717,-155.0497731,,"550 Lama Street, Hilo",ChIJ_zJ8ZL9LUnkRhVD1JIE808A,"[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1200'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']","Island Veterinary Center, LLC550 Lama Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0497731 19.6694717),49.0
908,908,908,1011,,Wai Ola Swim School,,OPERATIONAL,,,,point_of_interest,,,,,19.686164,-155.051729,,"839 Railroad Avenue, Hilo",ChIJ7-mhIJZLUnkRrSHknTVyQBw,,,"Wai Ola Swim School839 Railroad Avenue, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.051729 19.686164),
909,909,909,1012,,Geo' Co Inc,,OPERATIONAL,,,,electrician,,,,,19.6722978,-155.052263,,"550 Makalika Street, Hilo",ChIJn5Y57v5KUnkRoQLmdm7HoOQ,,,"Geo' Co Inc550 Makalika Street, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.052263 19.6722978),
910,910,910,1013,,302 Mamaki Street,,OPERATIONAL,,,,general_contractor,,,,,19.667662,-155.0489289,,"302 Mamaki Street, Hilo",ChIJu_YsyHxLUnkR04bAUlHkTo4,"[{'close': {'day': 1, 'time': '1530'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1530'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1530'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1530'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1530'}, 'open': {'day': 5, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20093:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20093:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20093:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20093:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","302 Mamaki Street302 Mamaki Street, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0489289 19.667662),32.5
911,911,911,1014,,"Big Island Container Sales & Rentals, LLC",,OPERATIONAL,,,1.0,point_of_interest,5.0,,,,19.6698367,-155.0527179,,"421 Lama Street, Hilo",ChIJT2YQSPlKUnkRHejHy0dPew4,,,"Big Island Container Sales & Rentals, LLC421 Lama Street, Hilo","Paul's Place132 Punahoa St Hilo, HI 96720",86,POINT (-155.0527179 19.6698367),
912,912,912,1015,,Malama Park,,OPERATIONAL,,,53.0,park,4.2,,,,19.6666503,-155.0522065,,"299 Mamaki Street, Hilo",ChIJ211EuvlKUnkRTQLbW2OqW5c,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20098:00\u202fPM']","Malama Park299 Mamaki Street, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0522065 19.6666503),98.0
913,913,913,1016,,Mauna Kea Orchids,,OPERATIONAL,,,,point_of_interest,,,,,19.6842759,-155.14615,,"2146 Kaumana Drive, Hilo",ChIJRycvK6q1U3kRe4xFDgRergI,,,"Mauna Kea Orchids2146 Kaumana Drive, Hilo","Makani's Magic Pineapple Shack54 Waianuenue Ave Hilo, HI 96720",86,POINT (-155.14615 19.6842759),
914,914,914,1017,,Aero Instrument,,OPERATIONAL,,,1.0,home_goods_store,5.0,,,,19.6794598,-155.1624486,,"2798 Kaumana Drive, Hilo",ChIJ0R5rpbm1U3kRbQtX8QW1o2Q,"[{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']","Aero Instrument2798 Kaumana Drive, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.1624486 19.6794598),20.0
915,915,915,1018,,Hawai’i AgriTourism Association,,OPERATIONAL,,,,point_of_interest,,,,,19.6839211,-155.144046,,"2065 Hoopili Place, Hilo",ChIJ8V86Haq1U3kRTWccM1WrdnU,,,"Hawai’i AgriTourism Association2065 Hoopili Place, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.144046 19.6839211),
916,916,916,1019,,Mental Health Kokua,,OPERATIONAL,,,,health,,,,,19.684212,-155.142567,,"139 Amau Road, Hilo",ChIJ99TorwC1U3kRBqzEAk-JTRc,,,"Mental Health Kokua139 Amau Road, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.142567 19.684212),
